Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-12 08:00:00,Spain,Spain,ES,150.61,196.95,68.11,49.06,entsoe.eu,false,
2024-01-12 09:00:00,Spain,Spain,ES,122.77,166.84,73.63,54.57,entsoe.eu,false,
2024-01-12 10:00:00,Spain,Spain,ES,108.82,152.38,76.06,56.52,entsoe.eu,false,
2024-01-12 11:00:00,Spain,Spain,ES,109.55,153.97,75.64,55.91,entsoe.eu,false,
2024-01-12 12:00:00,Spain,Spain,ES,111.21,155.97,75.4,55.26,entsoe.eu,false,
2024-01-12 13:00:00,Spain,Spain,ES,110.7,155.0,75.92,55.39,entsoe.eu,false,
2024-01-12 14:00:00,Spain,Spain,ES,110.75,155.8,75.45,55.05,entsoe.eu,false,
2024-01-12 15:00:00,Spain,Spain,ES,120.28,167.24,73.16,53.08,entsoe.eu,false,
2024-01-12 16:00:00,Spain,Spain,ES,149.87,202.05,66.26,46.72,entsoe.eu,false,
2024-01-12 17:00:00,Spain,Spain,ES,167.48,218.27,63.74,44.37,entsoe.eu,false,
2024-01-12 18:00:00,Spain,Spain,ES,172.45,223.74,62.63,44.01,entsoe.eu,false,
2024-01-12 19:00:00,Spain,Spain,ES,175.4,228.35,61.53,42.73,entsoe.eu,false,
2024-01-12 20:00:00,Spain,Spain,ES,173.44,227.44,61.44,41.44,entsoe.eu,false,
2024-01-12 21:00:00,Spain,Spain,ES,161.25,212.64,64.47,43.6,entsoe.eu,false,
2024-01-12 22:00:00,Spain,Spain,ES,142.64,189.82,69.14,46.24,entsoe.eu,false,
2024-01-12 23:00:00,Spain,Spain,ES,123.81,164.95,74.66,49.63,entsoe.eu,false,
2024-01-13 00:00:00,Spain,Spain,ES,115.77,154.36,77.07,51.37,entsoe.eu,false,
2024-01-13 01:00:00,Spain,Spain,ES,107.53,146.38,77.96,51.17,entsoe.eu,false,
2024-01-13 02:00:00,Spain,Spain,ES,101.63,141.02,78.35,49.89,entsoe.eu,false,
2024-01-13 03:00:00,Spain,Spain,ES,101.51,140.6,78.51,49.72,entsoe.eu,false,
2024-01-13 04:00:00,Spain,Spain,ES,97.76,135.76,79.45,50.83,entsoe.eu,false,
2024-01-13 05:00:00,Spain,Spain,ES,99.01,137.71,78.91,51.07,entsoe.eu,false,
2024-01-13 06:00:00,Spain,Spain,ES,101.3,140.2,78.4,52.16,entsoe.eu,false,
2024-01-13 07:00:00,Spain,Spain,ES,98.66,137.12,78.74,53.69,entsoe.eu,false,
2024-01-13 08:00:00,Spain,Spain,ES,92.5,130.15,79.71,56.36,entsoe.eu,false,
2024-01-13 09:00:00,Spain,Spain,ES,84.82,122.03,81.2,59.24,entsoe.eu,false,
2024-01-13 10:00:00,Spain,Spain,ES,75.51,111.1,83.35,61.8,entsoe.eu,false,
2024-01-13 11:00:00,Spain,Spain,ES,66.29,99.93,85.63,63.6,entsoe.eu,false,
2024-01-13 12:00:00,Spain,Spain,ES,69.84,103.77,85.09,62.96,entsoe.eu,false,
2024-01-13 13:00:00,Spain,Spain,ES,74.59,109.43,84.12,62.03,entsoe.eu,false,
2024-01-13 14:00:00,Spain,Spain,ES,88.03,124.18,81.31,58.86,entsoe.eu,false,
2024-01-13 15:00:00,Spain,Spain,ES,107.36,148.06,76.51,53.78,entsoe.eu,false,
2024-01-13 16:00:00,Spain,Spain,ES,116.05,157.19,74.77,52.16,entsoe.eu,false,
2024-01-13 17:00:00,Spain,Spain,ES,123.32,163.13,74.05,52.34,entsoe.eu,false,
2024-01-13 18:00:00,Spain,Spain,ES,124.35,163.42,74.08,52.96,entsoe.eu,false,
2024-01-13 19:00:00,Spain,Spain,ES,121.24,159.59,74.81,53.5,entsoe.eu,false,
2024-01-13 20:00:00,Spain,Spain,ES,118.6,158.0,74.72,52.53,entsoe.eu,false,
2024-01-13 21:00:00,Spain,Spain,ES,114.61,154.71,75.06,51.97,entsoe.eu,false,
2024-01-13 22:00:00,Spain,Spain,ES,106.1,144.35,77.19,52.58,entsoe.eu,false,
2024-01-13 23:00:00,Spain,Spain,ES,105.34,143.69,77.69,51.37,entsoe.eu,false,
2024-01-14 00:00:00,Spain,Spain,ES,100.39,138.24,78.61,51.27,entsoe.eu,false,
2024-01-14 01:00:00,Spain,Spain,ES,97.7,134.96,79.27,51.05,entsoe.eu,false,
2024-01-14 02:00:00,Spain,Spain,ES,94.74,131.3,79.98,51.27,entsoe.eu,false,
2024-01-14 03:00:00,Spain,Spain,ES,94.13,130.44,80.2,51.51,entsoe.eu,false,
2024-01-14 04:00:00,Spain,Spain,ES,87.85,122.46,81.65,53.38,entsoe.eu,false,
2024-01-14 05:00:00,Spain,Spain,ES,87.76,122.34,81.6,54.0,entsoe.eu,false,
2024-01-14 06:00:00,Spain,Spain,ES,85.99,120.35,81.89,54.6,entsoe.eu,false,
2024-01-14 07:00:00,Spain,Spain,ES,88.07,123.18,81.35,54.34,entsoe.eu,false,
2024-01-14 08:00:00,Spain,Spain,ES,76.19,109.14,84.01,58.29,entsoe.eu,false,
2024-01-14 09:00:00,Spain,Spain,ES,69.38,101.4,85.66,62.92,entsoe.eu,false,
2024-01-14 10:00:00,Spain,Spain,ES,62.28,91.32,87.93,68.12,entsoe.eu,false,
2024-01-14 11:00:00,Spain,Spain,ES,56.3,86.05,88.58,68.97,entsoe.eu,false,
2024-01-14 12:00:00,Spain,Spain,ES,52.63,82.41,88.99,70.27,entsoe.eu,false,
2024-01-14 13:00:00,Spain,Spain,ES,50.89,79.69,89.51,71.52,entsoe.eu,false,
2024-01-14 14:00:00,Spain,Spain,ES,53.36,82.23,89.13,70.73,entsoe.eu,false,
2024-01-14 15:00:00,Spain,Spain,ES,60.14,90.29,87.39,68.8,entsoe.eu,false,
2024-01-14 16:00:00,Spain,Spain,ES,72.83,105.44,84.31,65.02,entsoe.eu,false,
2024-01-14 17:00:00,Spain,Spain,ES,78.23,110.85,83.22,63.78,entsoe.eu,false,
2024-01-14 18:00:00,Spain,Spain,ES,81.35,113.54,82.9,64.24,entsoe.eu,false,
2024-01-14 19:00:00,Spain,Spain,ES,81.41,112.57,83.29,64.68,entsoe.eu,false,
2024-01-14 20:00:00,Spain,Spain,ES,79.61,110.08,83.88,64.37,entsoe.eu,false,
2024-01-14 21:00:00,Spain,Spain,ES,77.64,108.31,84.18,64.03,entsoe.eu,false,
2024-01-14 22:00:00,Spain,Spain,ES,77.61,109.18,83.91,62.8,entsoe.eu,false,
2024-01-14 23:00:00,Spain,Spain,ES,90.19,125.45,80.92,59.36,entsoe.eu,false,
2024-01-15 00:00:00,Spain,Spain,ES,92.64,128.72,80.43,58.15,entsoe.eu,false,
2024-01-15 01:00:00,Spain,Spain,ES,93.34,129.27,80.5,57.77,entsoe.eu,false,
2024-01-15 02:00:00,Spain,Spain,ES,92.82,129.14,80.38,56.9,entsoe.eu,false,
2024-01-15 03:00:00,Spain,Spain,ES,93.28,129.62,80.25,56.83,entsoe.eu,false,
2024-01-15 04:00:00,Spain,Spain,ES,93.86,130.43,80.2,57.03,entsoe.eu,false,
2024-01-15 05:00:00,Spain,Spain,ES,93.51,130.55,79.96,58.29,entsoe.eu,false,
2024-01-15 06:00:00,Spain,Spain,ES,98.61,135.09,79.29,59.83,entsoe.eu,false,
2024-01-15 07:00:00,Spain,Spain,ES,99.51,133.95,79.88,61.74,entsoe.eu,false,
2024-01-15 08:00:00,Spain,Spain,ES,102.01,138.16,78.68,60.72,entsoe.eu,false,
2024-01-15 09:00:00,Spain,Spain,ES,95.01,130.43,80.14,61.5,entsoe.eu,false,
2024-01-15 10:00:00,Spain,Spain,ES,91.41,127.31,80.58,61.47,entsoe.eu,false,
2024-01-15 11:00:00,Spain,Spain,ES,80.48,114.37,82.88,61.73,entsoe.eu,false,
2024-01-15 12:00:00,Spain,Spain,ES,72.18,104.35,84.63,63.04,entsoe.eu,false,
2024-01-15 13:00:00,Spain,Spain,ES,78.19,111.85,83.2,62.62,entsoe.eu,false,
2024-01-15 14:00:00,Spain,Spain,ES,84.73,119.59,81.81,63.19,entsoe.eu,false,
2024-01-15 15:00:00,Spain,Spain,ES,97.09,134.22,78.99,61.31,entsoe.eu,false,
2024-01-15 16:00:00,Spain,Spain,ES,105.11,143.13,77.28,59.71,entsoe.eu,false,
2024-01-15 17:00:00,Spain,Spain,ES,113.74,151.43,76.15,59.15,entsoe.eu,false,
2024-01-15 18:00:00,Spain,Spain,ES,118.31,156.35,75.33,58.61,entsoe.eu,false,
2024-01-15 19:00:00,Spain,Spain,ES,117.5,155.94,75.23,57.48,entsoe.eu,false,
2024-01-15 20:00:00,Spain,Spain,ES,112.24,149.78,76.34,57.51,entsoe.eu,false,
2024-01-15 21:00:00,Spain,Spain,ES,101.53,138.69,78.09,58.89,entsoe.eu,false,
2024-01-15 22:00:00,Spain,Spain,ES,92.23,128.68,79.85,59.23,entsoe.eu,false,
2024-01-15 23:00:00,Spain,Spain,ES,88.13,123.82,80.89,59.59,entsoe.eu,false,
2024-01-16 00:00:00,Spain,Spain,ES,92.33,129.12,80.01,58.33,entsoe.eu,false,
2024-01-16 01:00:00,Spain,Spain,ES,92.72,129.18,80.22,58.2,entsoe.eu,false,
2024-01-16 02:00:00,Spain,Spain,ES,94.49,131.7,79.71,57.67,entsoe.eu,false,
2024-01-16 03:00:00,Spain,Spain,ES,90.61,127.26,80.48,58.39,entsoe.eu,false,
2024-01-16 04:00:00,Spain,Spain,ES,91.59,128.69,80.14,58.48,entsoe.eu,false,
2024-01-16 05:00:00,Spain,Spain,ES,94.88,132.74,79.23,58.49,entsoe.eu,false,
2024-01-16 06:00:00,Spain,Spain,ES,104.19,144.14,76.95,57.75,entsoe.eu,false,
2024-01-16 07:00:00,Spain,Spain,ES,103.87,140.12,78.43,60.36,entsoe.eu,false,
2024-01-16 08:00:00,Spain,Spain,ES,93.87,127.74,80.75,62.9,entsoe.eu,false,
2024-01-16 09:00:00,Spain,Spain,ES,79.61,112.67,83.41,65.63,entsoe.eu,false,
2024-01-16 10:00:00,Spain,Spain,ES,72.04,104.52,85.05,67.43,entsoe.eu,false,
2024-01-16 11:00:00,Spain,Spain,ES,63.86,94.64,86.98,69.73,entsoe.eu,false,
2024-01-16 12:00:00,Spain,Spain,ES,60.16,90.6,87.5,69.86,entsoe.eu,false,
2024-01-16 13:00:00,Spain,Spain,ES,60.02,90.28,87.37,69.71,entsoe.eu,false,
2024-01-16 14:00:00,Spain,Spain,ES,60.78,90.96,87.14,69.08,entsoe.eu,false,
2024-01-16 15:00:00,Spain,Spain,ES,68.21,98.37,85.88,67.35,entsoe.eu,false,
2024-01-16 16:00:00,Spain,Spain,ES,67.8,97.71,85.85,67.33,entsoe.eu,false,
2024-01-16 17:00:00,Spain,Spain,ES,64.43,93.47,86.5,68.4,entsoe.eu,false,
2024-01-16 18:00:00,Spain,Spain,ES,64.31,93.59,86.34,69.1,entsoe.eu,false,
2024-01-16 19:00:00,Spain,Spain,ES,63.19,92.02,86.59,69.66,entsoe.eu,false,
2024-01-16 20:00:00,Spain,Spain,ES,61.85,90.72,86.77,69.36,entsoe.eu,false,
2024-01-16 21:00:00,Spain,Spain,ES,57.5,85.47,87.8,68.18,entsoe.eu,false,
2024-01-16 22:00:00,Spain,Spain,ES,57.36,85.05,87.97,66.74,entsoe.eu,false,
2024-01-16 23:00:00,Spain,Spain,ES,50.32,75.77,89.72,68.41,entsoe.eu,false,
2024-01-17 00:00:00,Spain,Spain,ES,52.32,78.25,89.24,67.91,entsoe.eu,false,
2024-01-17 01:00:00,Spain,Spain,ES,51.79,77.6,89.35,67.2,entsoe.eu,false,
2024-01-17 02:00:00,Spain,Spain,ES,49.75,74.68,90.04,67.61,entsoe.eu,false,
2024-01-17 03:00:00,Spain,Spain,ES,50.37,75.53,89.85,67.63,entsoe.eu,false,
2024-01-17 04:00:00,Spain,Spain,ES,50.21,75.44,89.79,67.84,entsoe.eu,false,
2024-01-17 05:00:00,Spain,Spain,ES,51.11,76.75,89.46,68.31,entsoe.eu,false,
2024-01-17 06:00:00,Spain,Spain,ES,49.1,73.41,90.21,70.5,entsoe.eu,false,
2024-01-17 07:00:00,Spain,Spain,ES,47.74,71.38,90.61,71.48,entsoe.eu,false,
2024-01-17 08:00:00,Spain,Spain,ES,42.61,65.29,91.86,72.46,entsoe.eu,false,
2024-01-17 09:00:00,Spain,Spain,ES,37.51,59.83,93.01,74.03,entsoe.eu,false,
2024-01-17 10:00:00,Spain,Spain,ES,37.3,60.16,93.06,74.69,entsoe.eu,false,
2024-01-17 11:00:00,Spain,Spain,ES,36.02,58.99,93.21,75.21,entsoe.eu,false,
2024-01-17 12:00:00,Spain,Spain,ES,34.24,57.42,93.33,76.78,entsoe.eu,false,
2024-01-17 13:00:00,Spain,Spain,ES,33.62,56.69,93.57,78.45,entsoe.eu,false,
2024-01-17 14:00:00,Spain,Spain,ES,34.19,56.92,93.58,78.06,entsoe.eu,false,
2024-01-17 15:00:00,Spain,Spain,ES,38.51,62.06,92.66,76.95,entsoe.eu,false,
2024-01-17 16:00:00,Spain,Spain,ES,45.91,70.54,90.95,74.51,entsoe.eu,false,
2024-01-17 17:00:00,Spain,Spain,ES,47.57,71.56,90.58,73.93,entsoe.eu,false,
2024-01-17 18:00:00,Spain,Spain,ES,52.03,76.12,89.9,74.01,entsoe.eu,false,
2024-01-17 19:00:00,Spain,Spain,ES,53.72,77.87,89.62,74.03,entsoe.eu,false,
2024-01-17 20:00:00,Spain,Spain,ES,53.59,77.95,89.53,73.65,entsoe.eu,false,
2024-01-17 21:00:00,Spain,Spain,ES,46.42,70.5,90.67,73.35,entsoe.eu,false,
2024-01-17 22:00:00,Spain,Spain,ES,42.38,65.56,91.5,73.26,entsoe.eu,false,
2024-01-17 23:00:00,Spain,Spain,ES,47.02,71.3,90.45,71.29,entsoe.eu,false,
2024-01-18 00:00:00,Spain,Spain,ES,47.06,71.38,90.46,70.39,entsoe.eu,false,
2024-01-18 01:00:00,Spain,Spain,ES,49.6,74.65,89.95,69.15,entsoe.eu,false,
2024-01-18 02:00:00,Spain,Spain,ES,51.07,76.47,89.7,68.49,entsoe.eu,false,
2024-01-18 03:00:00,Spain,Spain,ES,51.62,77.1,89.59,68.26,entsoe.eu,false,
2024-01-18 04:00:00,Spain,Spain,ES,51.9,77.5,89.42,68.28,entsoe.eu,false,
2024-01-18 05:00:00,Spain,Spain,ES,50.76,75.94,89.61,69.46,entsoe.eu,false,
2024-01-18 06:00:00,Spain,Spain,ES,51.13,75.99,89.77,71.37,entsoe.eu,false,
2024-01-18 07:00:00,Spain,Spain,ES,52.8,77.82,89.56,71.84,entsoe.eu,false,
2024-01-18 08:00:00,Spain,Spain,ES,52.15,76.52,90.06,72.6,entsoe.eu,false,
2024-01-18 09:00:00,Spain,Spain,ES,43.47,67.88,91.72,74.19,entsoe.eu,false,
2024-01-18 10:00:00,Spain,Spain,ES,43.41,68.29,91.87,74.57,entsoe.eu,false,
2024-01-18 11:00:00,Spain,Spain,ES,41.81,66.67,92.03,74.86,entsoe.eu,false,
2024-01-18 12:00:00,Spain,Spain,ES,41.48,66.8,91.79,74.95,entsoe.eu,false,
2024-01-18 13:00:00,Spain,Spain,ES,42.0,67.38,91.69,74.93,entsoe.eu,false,
2024-01-18 14:00:00,Spain,Spain,ES,49.6,76.54,89.93,72.56,entsoe.eu,false,
2024-01-18 15:00:00,Spain,Spain,ES,65.82,96.47,85.93,68.09,entsoe.eu,false,
2024-01-18 16:00:00,Spain,Spain,ES,97.49,133.46,79.05,61.14,entsoe.eu,false,
2024-01-18 17:00:00,Spain,Spain,ES,116.46,153.54,75.84,57.91,entsoe.eu,false,
2024-01-18 18:00:00,Spain,Spain,ES,118.91,156.49,75.16,55.15,entsoe.eu,false,
2024-01-18 19:00:00,Spain,Spain,ES,120.55,159.09,74.37,52.4,entsoe.eu,false,
2024-01-18 20:00:00,Spain,Spain,ES,121.95,160.88,73.99,51.08,entsoe.eu,false,
2024-01-18 21:00:00,Spain,Spain,ES,111.07,147.42,76.81,51.93,entsoe.eu,false,
2024-01-18 22:00:00,Spain,Spain,ES,104.1,139.29,78.57,54.46,entsoe.eu,false,
2024-01-18 23:00:00,Spain,Spain,ES,91.37,125.24,80.93,54.85,entsoe.eu,false,
2024-01-19 00:00:00,Spain,Spain,ES,84.91,118.15,82.29,55.63,entsoe.eu,false,
2024-01-19 01:00:00,Spain,Spain,ES,88.04,122.3,81.68,55.48,entsoe.eu,false,
2024-01-19 02:00:00,Spain,Spain,ES,85.97,119.34,82.38,56.66,entsoe.eu,false,
2024-01-19 03:00:00,Spain,Spain,ES,82.28,114.68,83.23,57.85,entsoe.eu,false,
2024-01-19 04:00:00,Spain,Spain,ES,72.93,103.3,85.18,60.44,entsoe.eu,false,
2024-01-19 05:00:00,Spain,Spain,ES,70.32,100.0,85.74,62.55,entsoe.eu,false,
2024-01-19 06:00:00,Spain,Spain,ES,65.23,93.14,87.01,65.33,entsoe.eu,false,
2024-01-19 07:00:00,Spain,Spain,ES,66.61,94.49,86.83,66.24,entsoe.eu,false,
2024-01-19 08:00:00,Spain,Spain,ES,64.69,91.73,87.25,67.08,entsoe.eu,false,
2024-01-19 09:00:00,Spain,Spain,ES,66.96,93.71,87.1,67.5,entsoe.eu,false,
2024-01-19 10:00:00,Spain,Spain,ES,65.08,90.73,88.0,68.55,entsoe.eu,false,
2024-01-19 11:00:00,Spain,Spain,ES,61.65,86.95,88.72,69.5,entsoe.eu,false,
2024-01-19 12:00:00,Spain,Spain,ES,57.89,83.93,89.01,69.8,entsoe.eu,false,
2024-01-19 13:00:00,Spain,Spain,ES,58.81,86.78,88.26,68.88,entsoe.eu,false,
2024-01-19 14:00:00,Spain,Spain,ES,59.93,87.32,88.32,68.56,entsoe.eu,false,
2024-01-19 15:00:00,Spain,Spain,ES,61.82,90.4,87.56,67.51,entsoe.eu,false,
2024-01-19 16:00:00,Spain,Spain,ES,74.4,105.36,84.58,64.3,entsoe.eu,false,
2024-01-19 17:00:00,Spain,Spain,ES,86.56,117.5,82.75,62.92,entsoe.eu,false,
2024-01-19 18:00:00,Spain,Spain,ES,89.99,120.29,82.34,62.91,entsoe.eu,false,
2024-01-19 19:00:00,Spain,Spain,ES,86.81,117.05,82.7,62.16,entsoe.eu,false,
2024-01-19 20:00:00,Spain,Spain,ES,86.39,118.2,82.02,61.0,entsoe.eu,false,
2024-01-19 21:00:00,Spain,Spain,ES,82.51,113.27,83.16,61.41,entsoe.eu,false,
2024-01-19 22:00:00,Spain,Spain,ES,71.1,100.8,85.18,61.94,entsoe.eu,false,
2024-01-19 23:00:00,Spain,Spain,ES,73.39,103.79,84.81,60.98,entsoe.eu,false,
2024-01-20 00:00:00,Spain,Spain,ES,74.97,105.81,84.52,60.0,entsoe.eu,false,
2024-01-20 01:00:00,Spain,Spain,ES,81.23,113.62,83.14,57.91,entsoe.eu,false,
2024-01-20 02:00:00,Spain,Spain,ES,83.71,116.64,82.63,56.4,entsoe.eu,false,
2024-01-20 03:00:00,Spain,Spain,ES,87.0,120.92,81.97,55.24,entsoe.eu,false,
2024-01-20 04:00:00,Spain,Spain,ES,89.67,124.53,81.31,54.49,entsoe.eu,false,
2024-01-20 05:00:00,Spain,Spain,ES,94.9,130.93,80.17,53.56,entsoe.eu,false,
2024-01-20 06:00:00,Spain,Spain,ES,110.92,151.19,76.29,49.22,entsoe.eu,false,
2024-01-20 07:00:00,Spain,Spain,ES,104.84,142.13,78.35,48.81,entsoe.eu,false,
2024-01-20 08:00:00,Spain,Spain,ES,93.19,125.71,82.01,53.97,entsoe.eu,false,
2024-01-20 09:00:00,Spain,Spain,ES,75.88,108.99,84.8,60.61,entsoe.eu,false,
2024-01-20 10:00:00,Spain,Spain,ES,61.08,93.44,87.49,63.57,entsoe.eu,false,
2024-01-20 11:00:00,Spain,Spain,ES,55.77,87.03,88.86,64.69,entsoe.eu,false,
2024-01-20 12:00:00,Spain,Spain,ES,55.74,87.34,88.51,63.81,entsoe.eu,false,
2024-01-20 13:00:00,Spain,Spain,ES,58.17,90.33,87.91,63.77,entsoe.eu,false,
2024-01-20 14:00:00,Spain,Spain,ES,58.08,90.0,87.97,63.93,entsoe.eu,false,
2024-01-20 15:00:00,Spain,Spain,ES,70.1,104.6,84.96,61.03,entsoe.eu,false,
2024-01-20 16:00:00,Spain,Spain,ES,93.93,132.59,79.54,55.06,entsoe.eu,false,
2024-01-20 17:00:00,Spain,Spain,ES,113.85,151.6,76.45,51.71,entsoe.eu,false,
2024-01-20 18:00:00,Spain,Spain,ES,111.52,146.95,77.2,52.29,entsoe.eu,false,
2024-01-20 19:00:00,Spain,Spain,ES,108.14,143.02,77.77,51.67,entsoe.eu,false,
2024-01-20 20:00:00,Spain,Spain,ES,105.88,140.25,78.33,51.73,entsoe.eu,false,
2024-01-20 21:00:00,Spain,Spain,ES,102.78,136.48,79.26,52.84,entsoe.eu,false,
2024-01-20 22:00:00,Spain,Spain,ES,103.4,138.8,78.73,51.35,entsoe.eu,false,
2024-01-20 23:00:00,Spain,Spain,ES,99.77,136.02,78.91,49.5,entsoe.eu,false,
2024-01-21 00:00:00,Spain,Spain,ES,95.55,131.4,79.7,48.91,entsoe.eu,false,
2024-01-21 01:00:00,Spain,Spain,ES,95.89,132.05,79.55,48.26,entsoe.eu,false,
2024-01-21 02:00:00,Spain,Spain,ES,96.31,132.76,79.4,47.44,entsoe.eu,false,
2024-01-21 03:00:00,Spain,Spain,ES,100.37,137.63,78.56,46.24,entsoe.eu,false,
2024-01-21 04:00:00,Spain,Spain,ES,98.47,135.19,79.07,46.35,entsoe.eu,false,
2024-01-21 05:00:00,Spain,Spain,ES,97.26,133.52,79.45,46.27,entsoe.eu,false,
2024-01-21 06:00:00,Spain,Spain,ES,97.4,133.93,79.21,46.62,entsoe.eu,false,
2024-01-21 07:00:00,Spain,Spain,ES,93.97,129.5,80.03,47.67,entsoe.eu,false,
2024-01-21 08:00:00,Spain,Spain,ES,91.24,127.78,80.13,51.1,entsoe.eu,false,
2024-01-21 09:00:00,Spain,Spain,ES,66.91,99.4,85.85,61.12,entsoe.eu,false,
2024-01-21 10:00:00,Spain,Spain,ES,54.29,85.08,88.65,65.89,entsoe.eu,false,
2024-01-21 11:00:00,Spain,Spain,ES,53.98,85.04,88.68,66.89,entsoe.eu,false,
2024-01-21 12:00:00,Spain,Spain,ES,51.66,82.45,89.07,67.25,entsoe.eu,false,
2024-01-21 13:00:00,Spain,Spain,ES,51.39,82.37,89.08,67.61,entsoe.eu,false,
2024-01-21 14:00:00,Spain,Spain,ES,51.62,82.0,89.39,67.55,entsoe.eu,false,
2024-01-21 15:00:00,Spain,Spain,ES,55.57,86.74,88.4,65.44,entsoe.eu,false,
2024-01-21 16:00:00,Spain,Spain,ES,79.28,114.97,82.68,58.07,entsoe.eu,false,
2024-01-21 17:00:00,Spain,Spain,ES,97.29,133.83,79.02,51.28,entsoe.eu,false,
2024-01-21 18:00:00,Spain,Spain,ES,91.66,123.95,81.16,52.88,entsoe.eu,false,
2024-01-21 19:00:00,Spain,Spain,ES,91.23,122.52,81.54,53.63,entsoe.eu,false,
2024-01-21 20:00:00,Spain,Spain,ES,91.33,122.76,81.52,54.11,entsoe.eu,false,
2024-01-21 21:00:00,Spain,Spain,ES,94.47,127.69,80.47,52.08,entsoe.eu,false,
2024-01-21 22:00:00,Spain,Spain,ES,95.28,131.07,79.37,50.56,entsoe.eu,false,
2024-01-21 23:00:00,Spain,Spain,ES,81.91,115.2,82.07,51.9,entsoe.eu,false,
2024-01-22 00:00:00,Spain,Spain,ES,75.85,107.82,83.37,52.61,entsoe.eu,false,
2024-01-22 01:00:00,Spain,Spain,ES,77.02,109.32,83.05,52.22,entsoe.eu,false,
2024-01-22 02:00:00,Spain,Spain,ES,74.34,105.76,83.8,52.97,entsoe.eu,false,
2024-01-22 03:00:00,Spain,Spain,ES,73.3,104.48,84.01,53.31,entsoe.eu,false,
2024-01-22 04:00:00,Spain,Spain,ES,74.14,105.57,83.71,53.59,entsoe.eu,false,
2024-01-22 05:00:00,Spain,Spain,ES,79.42,111.58,82.87,54.08,entsoe.eu,false,
2024-01-22 06:00:00,Spain,Spain,ES,83.41,116.61,81.99,56.6,entsoe.eu,false,
2024-01-22 07:00:00,Spain,Spain,ES,77.94,108.47,83.72,59.71,entsoe.eu,false,
2024-01-22 08:00:00,Spain,Spain,ES,72.51,102.93,84.65,62.52,entsoe.eu,false,
2024-01-22 09:00:00,Spain,Spain,ES,57.79,87.64,87.66,67.26,entsoe.eu,false,
2024-01-22 10:00:00,Spain,Spain,ES,49.42,77.82,89.95,70.12,entsoe.eu,false,
2024-01-22 11:00:00,Spain,Spain,ES,46.41,74.23,90.85,71.37,entsoe.eu,false,
2024-01-22 12:00:00,Spain,Spain,ES,45.87,73.66,90.94,71.69,entsoe.eu,false,
2024-01-22 13:00:00,Spain,Spain,ES,47.51,76.17,90.33,71.08,entsoe.eu,false,
2024-01-22 14:00:00,Spain,Spain,ES,51.16,80.48,89.44,70.1,entsoe.eu,false,
2024-01-22 15:00:00,Spain,Spain,ES,67.1,99.79,85.92,65.91,entsoe.eu,false,
2024-01-22 16:00:00,Spain,Spain,ES,82.94,118.89,81.67,60.14,entsoe.eu,false,
2024-01-22 17:00:00,Spain,Spain,ES,97.59,135.12,78.15,55.14,entsoe.eu,false,
2024-01-22 18:00:00,Spain,Spain,ES,102.66,136.48,78.96,55.75,entsoe.eu,false,
2024-01-22 19:00:00,Spain,Spain,ES,103.8,137.07,79.09,55.63,entsoe.eu,false,
2024-01-22 20:00:00,Spain,Spain,ES,102.73,135.77,79.45,55.81,entsoe.eu,false,
2024-01-22 21:00:00,Spain,Spain,ES,97.99,131.65,79.95,54.51,entsoe.eu,false,
2024-01-22 22:00:00,Spain,Spain,ES,100.06,135.24,79.16,52.82,entsoe.eu,false,
2024-01-22 23:00:00,Spain,Spain,ES,100.14,136.61,78.76,50.85,entsoe.eu,false,
2024-01-23 00:00:00,Spain,Spain,ES,95.76,130.3,80.2,50.95,entsoe.eu,false,
2024-01-23 01:00:00,Spain,Spain,ES,94.34,128.5,80.68,50.45,entsoe.eu,false,
2024-01-23 02:00:00,Spain,Spain,ES,96.52,131.48,80.11,49.65,entsoe.eu,false,
2024-01-23 03:00:00,Spain,Spain,ES,98.91,135.05,79.31,48.41,entsoe.eu,false,
2024-01-23 04:00:00,Spain,Spain,ES,100.2,137.02,78.85,47.71,entsoe.eu,false,
2024-01-23 05:00:00,Spain,Spain,ES,109.99,148.56,76.91,48.78,entsoe.eu,false,
2024-01-23 06:00:00,Spain,Spain,ES,118.38,157.47,75.31,50.61,entsoe.eu,false,
2024-01-23 07:00:00,Spain,Spain,ES,120.96,159.1,75.24,52.85,entsoe.eu,false,
2024-01-23 08:00:00,Spain,Spain,ES,116.03,154.63,75.94,54.59,entsoe.eu,false,
2024-01-23 09:00:00,Spain,Spain,ES,92.63,130.98,80.21,60.2,entsoe.eu,false,
2024-01-23 10:00:00,Spain,Spain,ES,83.27,120.46,82.38,63.53,entsoe.eu,false,
2024-01-23 11:00:00,Spain,Spain,ES,79.37,115.47,83.63,64.57,entsoe.eu,false,
2024-01-23 12:00:00,Spain,Spain,ES,78.99,115.09,83.6,64.45,entsoe.eu,false,
2024-01-23 13:00:00,Spain,Spain,ES,76.49,112.35,83.97,64.5,entsoe.eu,false,
2024-01-23 14:00:00,Spain,Spain,ES,78.99,115.37,83.45,63.2,entsoe.eu,false,
2024-01-23 15:00:00,Spain,Spain,ES,89.09,128.11,80.76,59.94,entsoe.eu,false,
